"{465.7754821777344, 442.7538757324219}","{920.7068481445312, 342.0862121582031}","{430.8714294433594, 97.156494140625}","{541.3297119140625, 110.15484619140625}","{136.625, 71.071533203125}","{66.12688446044922, 139.7105712890625}","{309.70977783203125, 297.6330261230469}","{313.1660461425781, 324.7464904785156}","{648.7985229492188, 341.6940002441406}","{692.9237670898438, 439.9037170410156}","{619.5033569335938, 481.66595458984375}","{620.7971801757812, 536.8316650390625}","{523.4973754882812, 580.6691284179688}","{888.0836791992188, 499.42388916015625}",Missing[]
"{464.6070251464844, 442.69500732421875}","{920.5306396484375, 342.3131408691406}","{431.8514099121094, 97.67083740234375}","{541.3143310546875, 111.37860107421875}","{136.51979064941406, 71.50103759765625}","{65.80481719970703, 140.23846435546875}","{310.04296875, 299.2126770019531}","{313.9638977050781, 326.7629699707031}","{648.4274291992188, 341.994873046875}","{693.9718627929688, 440.7127685546875}","{618.3682861328125, 482.1240234375}","{618.732177734375, 538.121337890625}","{524.546630859375, 580.6493530273438}","{887.73681640625, 500.1250915527344}",Missing[]
"{465.4666442871094, 440.3199157714844}","{918.6364135742188, 342.3427429199219}","{433.9706115722656, 97.48529052734375}","{540.3102416992188, 111.8988037109375}","{136.53115844726562, 70.67449951171875}","{65.73777770996094, 139.95489501953125}","{310.2337951660156, 296.97967529296875}","{313.2911376953125, 326.12872314453125}","{648.1242065429688, 340.5616760253906}","{691.8917846679688, 442.9186096191406}","{619.1008911132812, 481.7401428222656}","{618.9685668945312, 535.59375}","{525.5838012695312, 581.2713012695312}","{888.0771484375, 500.0070495605469}",Missing[]
"{467.54718017578125, 440.9205017089844}","{917.482421875, 342.9410705566406}","{432.6445617675781, 96.48211669921875}","{540.80859375, 112.0799560546875}","{136.3172607421875, 70.322998046875}","{63.475379943847656, 140.0216064453125}","{311.8136291503906, 299.65240478515625}","{311.573974609375, 326.42340087890625}","{648.4686279296875, 340.3609619140625}","{692.0592651367188, 442.1885070800781}","{618.3939819335938, 481.4430236816406}","{622.492919921875, 535.0931396484375}","{525.2284545898438, 581.2499389648438}","{887.7534790039062, 499.74774169921875}",Missing[]
"{466.6334228515625, 441.23443603515625}","{916.8845825195312, 341.8175048828125}","{431.7781982421875, 95.66632080078125}","{540.4189453125, 112.26263427734375}","{137.84921264648438, 71.7305908203125}","{62.7146110534668, 140.46417236328125}","{312.3560485839844, 299.853515625}","{311.3362731933594, 326.0051574707031}","{646.904296875, 340.6085205078125}","{691.136962890625, 443.38848876953125}","{618.9251708984375, 480.9338073730469}","{619.8665771484375, 536.1505126953125}","{526.41455078125, 581.8089599609375}","{887.5397338867188, 500.19464111328125}",Missing[]
"{466.3708801269531, 441.4665222167969}","{917.6346435546875, 340.6490783691406}","{432.3710021972656, 95.8480224609375}","{538.9400024414062, 111.751708984375}","{136.85867309570312, 66.467041015625}","{59.39185333251953, 141.448974609375}","{313.4818115234375, 301.94110107421875}","{311.3132019042969, 325.9130554199219}","{647.3311157226562, 338.9378662109375}","{690.7090454101562, 445.78497314453125}","{619.3926391601562, 481.16204833984375}","{619.578125, 535.698974609375}","{524.7255249023438, 581.5643920898438}","{888.1708984375, 499.2207336425781}",Missing[]
"{467.8976745605469, 439.8045959472656}","{916.9896850585938, 339.4049987792969}","{431.9326477050781, 93.99908447265625}","{539.6376342773438, 109.5860595703125}","{137.85186767578125, 67.804443359375}","{60.49844741821289, 138.62921142578125}","{315.1595458984375, 303.1869812011719}","{312.6954345703125, 324.7174987792969}","{648.5768432617188, 339.4902648925781}","{690.050537109375, 445.0660095214844}","{619.1812133789062, 479.17462158203125}","{620.6742553710938, 535.0855712890625}","{524.001953125, 582.2060546875}","{887.6178588867188, 499.6765441894531}",Missing[]
"{469.29534912109375, 441.2515563964844}","{917.6254272460938, 339.445556640625}","{432.27276611328125, 91.986328125}","{540.9505004882812, 110.09088134765625}","{139.25732421875, 68.41741943359375}","{60.9836540222168, 139.8089599609375}","{313.7136535644531, 304.03857421875}","{312.26617431640625, 325.835693359375}","{647.920166015625, 340.0633239746094}","{689.8729858398438, 444.2254333496094}","{619.1453247070312, 479.2251281738281}","{619.7940673828125, 534.83349609375}","{524.4656982421875, 582.4331665039062}","{888.0478515625, 499.3523254394531}",Missing[]
"{469.4515380859375, 440.012451171875}","{918.5543212890625, 339.1673278808594}","{431.99444580078125, 90.603759765625}","{541.3497314453125, 110.46722412109375}","{138.446533203125, 67.01776123046875}","{61.600154876708984, 139.08538818359375}","{314.37835693359375, 301.8502197265625}","{312.81402587890625, 324.4588623046875}","{647.8685913085938, 337.95111083984375}","{689.4888305664062, 443.04888916015625}","{621.4860229492188, 478.7654724121094}","{620.777099609375, 535.232666015625}","{523.4696655273438, 582.1618041992188}","{888.5665283203125, 499.3203430175781}",Missing[]
"{468.9378967285156, 438.2994384765625}","{919.4406127929688, 340.63189697265625}","{429.84356689453125, 92.992919921875}","{540.8028564453125, 112.56201171875}","{136.8726348876953, 65.32958984375}","{61.487266540527344, 141.0050048828125}","{312.6590881347656, 303.5292663574219}","{313.0197448730469, 325.4340515136719}","{647.9423217773438, 340.4136962890625}","{689.5877075195312, 441.2402038574219}","{618.9005126953125, 478.7682800292969}","{619.8177490234375, 534.8972778320312}","{522.2293701171875, 581.3723754882812}","{888.2968139648438, 499.13189697265625}",Missing[]
"{468.9314880371094, 439.2761535644531}","{918.7727661132812, 340.84429931640625}","{428.26092529296875, 93.632080078125}","{540.51513671875, 113.18121337890625}","{136.74745178222656, 64.46820068359375}","{60.218990325927734, 141.7962646484375}","{314.1869812011719, 303.5028076171875}","{314.0888671875, 325.1644592285156}","{646.2859497070312, 342.2359924316406}","{687.0205078125, 440.9485778808594}","{620.5792236328125, 479.4416198730469}","{619.7869262695312, 533.8353881835938}","{521.9829711914062, 582.0128173828125}","{887.5335083007812, 500.3670654296875}",Missing[]
"{471.27288818359375, 439.76812744140625}","{917.6527099609375, 341.1690979003906}","{428.01885986328125, 94.212158203125}","{538.5193481445312, 114.25537109375}","{135.26441955566406, 65.804443359375}","{61.33401107788086, 143.02825927734375}","{314.4990539550781, 301.35418701171875}","{314.93438720703125, 325.013916015625}","{647.7471923828125, 342.12274169921875}","{687.395263671875, 442.7157287597656}","{619.526611328125, 481.00164794921875}","{620.4715576171875, 532.7879638671875}","{522.3291015625, 581.6015014648438}","{886.4955444335938, 500.0914306640625}",Missing[]
"{471.27288818359375, 439.76812744140625}","{917.6527099609375, 341.1690979003906}","{428.01885986328125, 94.212158203125}","{538.5193481445312, 114.25537109375}","{135.26441955566406, 65.804443359375}","{61.33401107788086, 143.02825927734375}","{314.4990539550781, 301.35418701171875}","{314.93438720703125, 325.013916015625}","{647.7471923828125, 342.12274169921875}","{687.395263671875, 442.7157287597656}","{619.526611328125, 481.00164794921875}","{620.4715576171875, 532.7879638671875}","{522.3291015625, 581.6015014648438}","{886.4955444335938, 500.0914306640625}",Missing[]
"{467.28826904296875, 439.02569580078125}","{916.705322265625, 341.8916320800781}","{428.6506652832031, 94.8641357421875}","{536.1124267578125, 111.47564697265625}","{137.25279235839844, 68.1790771484375}","{63.04581069946289, 145.29656982421875}","{312.9226989746094, 302.861083984375}","{314.92340087890625, 326.8306579589844}","{649.267822265625, 340.7656555175781}","{688.8709716796875, 439.6529846191406}","{619.7153930664062, 483.51849365234375}","{619.2208251953125, 537.2430419921875}","{524.6007080078125, 580.9373168945312}","{887.4625854492188, 499.3291931152344}",Missing[]
"{467.3818359375, 438.59844970703125}","{917.1822509765625, 342.416015625}","{430.7234802246094, 95.68048095703125}","{535.1484985351562, 110.76446533203125}","{138.61404418945312, 68.16168212890625}","{63.11201477050781, 143.8543701171875}","{313.2913818359375, 301.0415954589844}","{315.25897216796875, 327.5487060546875}","{650.8546752929688, 341.2295227050781}","{690.9533081054688, 440.2413024902344}","{620.8292236328125, 483.4683837890625}","{617.6426391601562, 539.3919677734375}","{525.55517578125, 581.3235473632812}","{887.9563598632812, 499.5509948730469}",Missing[]
"{468.07672119140625, 438.6227722167969}","{918.8436889648438, 342.2164611816406}","{428.8457946777344, 96.03985595703125}","{536.2153930664062, 111.4720458984375}","{138.62538146972656, 67.3267822265625}","{65.69157409667969, 144.48431396484375}","{313.3348083496094, 303.2973327636719}","{315.0733642578125, 325.6736755371094}","{648.7612915039062, 342.219482421875}","{691.3495483398438, 440.9234924316406}","{621.79541015625, 483.5504150390625}","{618.0761108398438, 539.754638671875}","{525.1642456054688, 580.3115234375}","{887.8365478515625, 499.11798095703125}",Missing[]
"{468.7247619628906, 439.5418395996094}","{919.2313842773438, 341.6752624511719}","{428.2271423339844, 93.82977294921875}","{535.8218994140625, 111.35809326171875}","{139.27960205078125, 65.4649658203125}","{64.80874633789062, 145.23126220703125}","{315.97613525390625, 302.3196716308594}","{314.697021484375, 327.12005615234375}","{648.7208251953125, 341.96954345703125}","{691.2118530273438, 443.81396484375}","{621.3128662109375, 484.8846130371094}","{618.1011962890625, 538.2012939453125}","{523.7645263671875, 580.4302978515625}","{887.7987060546875, 499.3634948730469}",Missing[]
"{467.9447937011719, 441.578857421875}","{916.7642822265625, 342.4180908203125}","{427.49835205078125, 92.5689697265625}","{538.0555419921875, 110.4254150390625}","{137.759033203125, 66.88922119140625}","{62.41706466674805, 144.6883544921875}","{313.8912048339844, 302.2888488769531}","{314.02288818359375, 326.7291564941406}","{648.3673095703125, 340.9721374511719}","{688.7752075195312, 443.1017150878906}","{622.4774169921875, 484.1904602050781}","{619.310791015625, 538.9130249023438}","{522.8753662109375, 582.0875854492188}","{887.3956909179688, 499.8556213378906}",Missing[]
"{466.5789794921875, 442.91815185546875}","{917.2904052734375, 342.5830078125}","{428.3627624511719, 92.1441650390625}","{536.6748046875, 110.052978515625}","{134.94593811035156, 66.4908447265625}","{63.086578369140625, 144.3758544921875}","{311.13873291015625, 301.7311706542969}","{313.5757141113281, 325.4024658203125}","{649.7320556640625, 340.18377685546875}","{689.1148681640625, 443.52587890625}","{621.41845703125, 482.4508361816406}","{621.9406127929688, 538.330322265625}","{523.5823364257812, 582.2219848632812}","{887.1676025390625, 499.3447265625}",Missing[]
"{465.0007019042969, 441.0816955566406}","{918.2075805664062, 342.03515625}","{426.47125244140625, 92.7845458984375}","{535.4468383789062, 107.7672119140625}","{135.6619873046875, 67.79534912109375}","{64.44626235961914, 144.82659912109375}","{311.3930358886719, 300.4428405761719}","{314.21795654296875, 324.80206298828125}","{646.1258544921875, 338.75714111328125}","{688.1016235351562, 443.08013916015625}","{619.1807861328125, 480.7028503417969}","{621.1345825195312, 535.5115966796875}","{523.3468627929688, 581.1600952148438}","{886.4290161132812, 498.7771301269531}",Missing[]
"{466.2227478027344, 440.8279724121094}","{918.5931396484375, 342.50592041015625}","{426.6274108886719, 91.1405029296875}","{536.3162231445312, 107.7620849609375}","{135.187744140625, 67.3123779296875}","{65.11954498291016, 144.769775390625}","{312.19976806640625, 299.1783447265625}","{314.0946350097656, 324.6770324707031}","{647.2472534179688, 339.0071105957031}","{688.1494140625, 443.810546875}","{619.5575561523438, 480.7154541015625}","{621.6782836914062, 536.578125}","{521.9630737304688, 580.8353271484375}","{887.1873779296875, 499.6093444824219}",Missing[]
"{466.2184753417969, 441.0575256347656}","{920.4050903320312, 341.37689208984375}","{426.97100830078125, 94.64263916015625}","{535.275390625, 107.7437744140625}","{133.89878845214844, 70.25213623046875}","{67.2052230834961, 147.63385009765625}","{315.74365234375, 297.7600402832031}","{314.1103515625, 326.3829040527344}","{645.2966918945312, 337.9514465332031}","{690.3843383789062, 443.647216796875}","{620.72802734375, 482.4705505371094}","{620.8129272460938, 535.9713134765625}","{520.4210205078125, 580.36474609375}","{886.639404296875, 501.05218505859375}",Missing[]
"{467.1286926269531, 440.18524169921875}","{920.6050415039062, 339.0716247558594}","{425.7404479980469, 92.25994873046875}","{535.84228515625, 109.2835693359375}","{133.56019592285156, 71.10205078125}","{70.0860595703125, 148.2138671875}","{316.1772155761719, 296.0797119140625}","{313.45111083984375, 325.762451171875}","{645.684814453125, 337.21759033203125}","{692.6333618164062, 443.4921875}","{620.1030883789062, 481.955810546875}","{620.7037963867188, 535.2432250976562}","{520.1875, 581.1402587890625}","{888.383056640625, 500.26971435546875}",Missing[]
"{469.64129638671875, 439.3589782714844}","{922.3557739257812, 339.4033203125}","{425.8485107421875, 90.84991455078125}","{537.0497436523438, 107.56396484375}","{131.65647888183594, 71.33148193359375}","{68.08158874511719, 145.92315673828125}","{317.28033447265625, 295.2954406738281}","{314.96484375, 326.27490234375}","{646.3726196289062, 338.087158203125}","{693.9038696289062, 442.2301940917969}","{620.5105590820312, 482.5711669921875}","{618.5557250976562, 537.0800170898438}","{519.6826171875, 581.2553100585938}","{887.4159545898438, 499.989501953125}",Missing[]
"{469.46942138671875, 439.5402526855469}","{923.4619140625, 340.5083312988281}","{425.2678527832031, 92.5513916015625}","{536.44775390625, 106.29449462890625}","{130.8072967529297, 71.48785400390625}","{66.56133270263672, 146.573486328125}","{316.570556640625, 296.02691650390625}","{314.5351257324219, 325.2701416015625}","{645.228515625, 341.04791259765625}","{694.4721069335938, 442.54327392578125}","{622.2364501953125, 482.29888916015625}","{620.8526000976562, 535.92529296875}","{521.3912353515625, 582.725341796875}","{886.3792114257812, 499.6939697265625}",Missing[]
"{469.78411865234375, 440.5359802246094}","{923.7725219726562, 341.6960144042969}","{428.8191833496094, 91.50799560546875}","{535.2183227539062, 109.04327392578125}","{132.07998657226562, 71.227294921875}","{66.68527221679688, 146.70355224609375}","{316.098876953125, 297.2843322753906}","{313.1548156738281, 325.6787414550781}","{645.020751953125, 339.70172119140625}","{696.46240234375, 441.6764221191406}","{623.2406005859375, 480.5527038574219}","{620.9288940429688, 536.7252197265625}","{520.8145751953125, 583.7789306640625}","{886.798828125, 500.1907653808594}",Missing[]
"{473.3840637207031, 442.3739013671875}","{924.84130859375, 343.09564208984375}","{429.82196044921875, 94.53973388671875}","{536.3238525390625, 110.79144287109375}","{133.07920837402344, 69.64581298828125}","{66.943115234375, 146.52117919921875}","{314.559814453125, 298.68780517578125}","{312.8258972167969, 326.4268798828125}","{644.3222045898438, 341.1111145019531}","{696.0528564453125, 439.076171875}","{623.4732666015625, 480.86456298828125}","{621.785888671875, 535.8720703125}","{521.9282836914062, 584.7786254882812}","{887.1294555664062, 498.8587341308594}",Missing[]
"{473.05718994140625, 444.1968078613281}","{925.25, 344.62689208984375}","{429.74603271484375, 94.869873046875}","{537.6805419921875, 109.87060546875}","{129.68324279785156, 74.0089111328125}","{64.99163818359375, 147.27716064453125}","{310.5367431640625, 299.77703857421875}","{312.25286865234375, 327.2196960449219}","{644.9027099609375, 340.57025146484375}","{695.027099609375, 441.2578125}","{621.8753662109375, 482.6396789550781}","{621.5679321289062, 537.289794921875}","{520.7854614257812, 586.3348388671875}","{887.5423583984375, 499.5501708984375}",Missing[]
"{473.6180419921875, 443.9838562011719}","{927.0983276367188, 344.77130126953125}","{426.9416809082031, 95.628662109375}","{539.2718505859375, 109.9508056640625}","{128.3730926513672, 73.5418701171875}","{62.5688362121582, 147.787353515625}","{313.1238098144531, 300.22406005859375}","{311.6731872558594, 325.1749572753906}","{643.8661499023438, 339.5784912109375}","{695.339111328125, 442.9794921875}","{622.3063354492188, 481.09942626953125}","{621.8737182617188, 537.2281494140625}","{521.865966796875, 586.2389526367188}","{887.9591674804688, 500.224365234375}",Missing[]
"{473.908935546875, 445.1683044433594}","{928.502685546875, 343.1169128417969}","{426.7845153808594, 93.425537109375}","{541.5716552734375, 111.3240966796875}","{127.96438598632812, 73.488525390625}","{62.668216705322266, 148.83282470703125}","{313.7471923828125, 301.68402099609375}","{311.34954833984375, 324.66595458984375}","{645.4989624023438, 339.5804443359375}","{694.3800048828125, 443.80645751953125}","{622.444091796875, 481.1946716308594}","{622.213134765625, 537.4163818359375}","{522.0988159179688, 585.3792724609375}","{887.9990234375, 500.24267578125}",Missing[]
"{476.29376220703125, 442.563232421875}","{929.5377197265625, 342.61572265625}","{428.0435791015625, 90.33526611328125}","{540.8331298828125, 111.90045166015625}","{129.08795166015625, 73.308349609375}","{61.02864456176758, 146.966796875}","{315.33380126953125, 302.5263366699219}","{310.53173828125, 323.5047302246094}","{646.8494262695312, 340.0690612792969}","{694.377685546875, 443.4764709472656}","{622.019287109375, 481.1747741699219}","{621.773681640625, 536.0888671875}","{521.8336791992188, 585.9482421875}","{888.0596923828125, 499.6284484863281}",Missing[]
"{475.84735107421875, 443.37396240234375}","{928.3780517578125, 342.3316345214844}","{428.6492004394531, 91.07769775390625}","{542.7738037109375, 111.70166015625}","{128.92344665527344, 71.73175048828125}","{61.44140625, 146.5443115234375}","{315.7099609375, 302.8487243652344}","{309.7444152832031, 324.1787414550781}","{647.0004272460938, 338.2768249511719}","{694.945556640625, 446.2054138183594}","{623.215576171875, 480.4574279785156}","{619.2836303710938, 535.6953735351562}","{519.9198608398438, 586.0752563476562}","{887.4856567382812, 499.72528076171875}",Missing[]
"{474.6908874511719, 443.4352111816406}","{926.8734130859375, 343.7142333984375}","{429.3562316894531, 91.682861328125}","{544.5706787109375, 116.12030029296875}","{127.26453399658203, 70.9154052734375}","{59.73714828491211, 147.21258544921875}","{317.5134582519531, 301.1220703125}","{310.495849609375, 324.8917541503906}","{647.2359619140625, 338.5572204589844}","{694.5305786132812, 447.6617736816406}","{620.7330322265625, 482.1726989746094}","{618.9500732421875, 536.7647094726562}","{519.113525390625, 587.3099365234375}","{887.8419189453125, 500.9596252441406}",Missing[]
"{474.5862121582031, 443.7384033203125}","{924.9834594726562, 342.9015808105469}","{431.9104309082031, 88.24517822265625}","{544.8585205078125, 115.58367919921875}","{125.71475982666016, 71.00390625}","{59.630821228027344, 147.9090576171875}","{317.2835998535156, 299.6058349609375}","{311.19110107421875, 324.2220458984375}","{649.2080078125, 336.3814697265625}","{696.8700561523438, 448.7066345214844}","{619.9253540039062, 481.69842529296875}","{617.184814453125, 536.082763671875}","{519.22705078125, 585.7998657226562}","{887.4401245117188, 499.77197265625}",Missing[]
"{474.0311279296875, 442.3601379394531}","{924.3975219726562, 343.6974792480469}","{430.369140625, 88.699951171875}","{542.7808837890625, 113.4976806640625}","{124.3083724975586, 71.65167236328125}","{59.297203063964844, 148.75579833984375}","{316.3943786621094, 299.0298767089844}","{310.9781188964844, 325.7015075683594}","{648.5562133789062, 338.56427001953125}","{695.0971069335938, 449.3607177734375}","{618.528564453125, 481.6156311035156}","{617.7400512695312, 535.4299926757812}","{518.07373046875, 584.138671875}","{886.8453369140625, 500.9609375}",Missing[]
"{474.1539611816406, 441.8614196777344}","{923.2949829101562, 343.126708984375}","{429.6033020019531, 89.5450439453125}","{543.5667724609375, 113.0406494140625}","{124.70834350585938, 70.4298095703125}","{59.11275100708008, 147.22998046875}","{316.9815673828125, 298.05224609375}","{310.0439147949219, 324.56793212890625}","{647.9494018554688, 339.8955078125}","{693.2167358398438, 447.9538879394531}","{617.9751586914062, 482.8469543457031}","{618.6216430664062, 534.2310180664062}","{518.779296875, 583.324462890625}","{887.47900390625, 500.2966613769531}",Missing[]
"{472.1217956542969, 442.08331298828125}","{925.72021484375, 345.40911865234375}","{432.5875244140625, 90.0679931640625}","{543.3825073242188, 110.6171875}","{123.78907775878906, 71.3363037109375}","{57.8706169128418, 146.32611083984375}","{318.1720275878906, 298.8712158203125}","{310.4346923828125, 325.0874328613281}","{646.2689819335938, 340.3089599609375}","{690.7724609375, 448.47247314453125}","{617.8649291992188, 483.36663818359375}","{617.569580078125, 534.3209838867188}","{519.6959838867188, 582.6519165039062}","{886.1632690429688, 499.39007568359375}",Missing[]
"{472.49078369140625, 442.16925048828125}","{924.81201171875, 345.1633605957031}","{434.0386047363281, 92.095947265625}","{543.126708984375, 113.697021484375}","{122.10623931884766, 72.98602294921875}","{58.81597137451172, 147.14617919921875}","{316.39349365234375, 298.6250915527344}","{312.6820983886719, 324.1432800292969}","{648.2296752929688, 339.50164794921875}","{691.0785522460938, 446.4188232421875}","{617.9694213867188, 483.3940734863281}","{618.6988525390625, 532.0977783203125}","{518.23486328125, 583.0030517578125}","{886.8805541992188, 499.53253173828125}",Missing[]
"{471.0987548828125, 440.6484680175781}","{925.0546264648438, 344.6298828125}","{433.0729675292969, 91.59844970703125}","{544.7142944335938, 113.89666748046875}","{121.01190185546875, 73.6273193359375}","{59.861656188964844, 145.93035888671875}","{316.45355224609375, 300.85595703125}","{312.61444091796875, 324.94451904296875}","{645.6912841796875, 341.1593322753906}","{694.9803466796875, 445.089599609375}","{618.1732788085938, 483.9162902832031}","{619.984619140625, 532.677001953125}","{519.6256103515625, 583.6103515625}","{887.945068359375, 499.6203308105469}",Missing[]
"{469.5299987792969, 442.8089599609375}","{926.1221923828125, 345.4568786621094}","{431.7996520996094, 91.0357666015625}","{545.7844848632812, 114.3701171875}","{121.08718872070312, 75.542236328125}","{59.622005462646484, 147.94287109375}","{317.92559814453125, 302.29931640625}","{311.95074462890625, 324.8584899902344}","{648.461669921875, 342.0181884765625}","{695.9462280273438, 445.6915588378906}","{618.6928100585938, 482.1213684082031}","{618.692626953125, 533.756591796875}","{520.0340576171875, 583.6007080078125}","{887.700927734375, 500.2314147949219}",Missing[]
"{468.79437255859375, 442.07867431640625}","{924.8784790039062, 345.0805358886719}","{432.23687744140625, 89.8123779296875}","{545.9442749023438, 114.306396484375}","{121.80854797363281, 72.3712158203125}","{57.71443176269531, 146.823974609375}","{319.7121887207031, 300.869140625}","{312.5050048828125, 324.8633117675781}","{647.7444458007812, 339.3409729003906}","{696.0843505859375, 445.618408203125}","{617.941650390625, 481.3624267578125}","{618.0130004882812, 532.6176147460938}","{520.8619995117188, 581.6566772460938}","{887.2474975585938, 500.0264892578125}",Missing[]
"{469.4369812011719, 440.8217468261719}","{925.9598999023438, 344.1485900878906}","{431.8791198730469, 89.001953125}","{543.3832397460938, 114.27008056640625}","{124.51880645751953, 71.0880126953125}","{58.74113464355469, 145.57147216796875}","{320.2879943847656, 299.6482849121094}","{311.37255859375, 325.8268737792969}","{648.1690063476562, 339.4442443847656}","{696.5513305664062, 444.88128662109375}","{620.0645751953125, 481.4359436035156}","{619.4909057617188, 535.5415649414062}","{522.7286376953125, 582.614501953125}","{886.1072998046875, 500.140869140625}",Missing[]
"{468.72479248046875, 441.87713623046875}","{924.804931640625, 342.8373718261719}","{432.0124206542969, 89.57763671875}","{544.516845703125, 114.71014404296875}","{124.14397430419922, 71.669189453125}","{58.109405517578125, 144.8824462890625}","{321.9293212890625, 299.56463623046875}","{311.79400634765625, 326.3616638183594}","{645.8501586914062, 339.653076171875}","{696.9495239257812, 443.973876953125}","{619.8673706054688, 480.4357604980469}","{618.6985473632812, 537.4285888671875}","{520.6215209960938, 582.6828002929688}","{886.1566162109375, 500.3478698730469}",Missing[]
"{467.3718566894531, 442.8708801269531}","{922.3961181640625, 342.3689880371094}","{431.9599609375, 91.81768798828125}","{545.2547607421875, 114.80487060546875}","{122.80082702636719, 71.71966552734375}","{56.00086212158203, 145.38427734375}","{323.5310363769531, 298.03790283203125}","{313.3251037597656, 326.46875}","{644.792724609375, 339.4535217285156}","{695.6629638671875, 443.076416015625}","{619.7326049804688, 479.8152770996094}","{617.795166015625, 537.1139526367188}","{520.5344848632812, 580.646484375}","{887.2980346679688, 500.1390380859375}",Missing[]
"{466.6593322753906, 440.16961669921875}","{921.60546875, 338.76654052734375}","{433.54388427734375, 90.79254150390625}","{545.205810546875, 112.43505859375}","{120.93743896484375, 71.353271484375}","{55.38405990600586, 146.57794189453125}","{322.4416809082031, 299.6439514160156}","{310.91424560546875, 325.80841064453125}","{644.6495361328125, 340.37286376953125}","{695.1380615234375, 443.01708984375}","{620.0743408203125, 478.1265869140625}","{619.1547241210938, 538.139404296875}","{521.83349609375, 581.5272827148438}","{887.7680053710938, 499.6656188964844}",Missing[]
"{466.3380126953125, 438.3229064941406}","{922.8313598632812, 339.4412841796875}","{433.77581787109375, 89.6241455078125}","{545.5912475585938, 111.25244140625}","{120.32723236083984, 69.8802490234375}","{56.11240768432617, 145.5968017578125}","{321.3024597167969, 298.9031066894531}","{312.15069580078125, 325.5045166015625}","{644.361572265625, 340.01312255859375}","{694.94287109375, 443.51605224609375}","{618.3389892578125, 477.45623779296875}","{617.9999389648438, 538.5164184570312}","{522.053466796875, 580.0944213867188}","{887.9970092773438, 499.8670654296875}",Missing[]
"{466.2155456542969, 436.47894287109375}","{922.4369506835938, 339.5223083496094}","{432.91583251953125, 89.0186767578125}","{544.7384033203125, 109.2574462890625}","{119.35406494140625, 70.736328125}","{55.88288497924805, 146.32733154296875}","{319.0846862792969, 297.81353759765625}","{312.57464599609375, 325.0654602050781}","{644.8286743164062, 339.00732421875}","{693.7960815429688, 445.11041259765625}","{618.20751953125, 479.10955810546875}","{616.526123046875, 535.5387573242188}","{520.9921875, 580.847900390625}","{887.9200439453125, 499.7691955566406}",Missing[]
"{468.04205322265625, 434.70550537109375}","{920.7201538085938, 338.7479553222656}","{431.75079345703125, 88.66925048828125}","{544.9749145507812, 106.6785888671875}","{116.1525650024414, 72.561279296875}","{55.65426254272461, 145.7843017578125}","{319.2681884765625, 298.84906005859375}","{311.1427917480469, 325.49981689453125}","{643.8527221679688, 336.6339111328125}","{693.5877685546875, 443.26385498046875}","{619.49560546875, 480.3860778808594}","{617.8588256835938, 535.3937377929688}","{518.1270751953125, 580.049072265625}","{887.7271118164062, 499.47625732421875}",Missing[]
"{469.22564697265625, 434.6580810546875}","{919.2778930664062, 339.10418701171875}","{429.9259033203125, 88.03350830078125}","{544.0119018554688, 107.11761474609375}","{117.5641098022461, 73.0364990234375}","{55.380104064941406, 144.95452880859375}","{320.1213684082031, 300.7379150390625}","{311.3177795410156, 325.3470153808594}","{643.1050415039062, 336.0320129394531}","{692.644287109375, 440.53717041015625}","{618.8689575195312, 480.7027587890625}","{618.5909423828125, 534.9830322265625}","{517.1165771484375, 580.5263061523438}","{887.6937866210938, 499.1727600097656}",Missing[]
"{468.5469970703125, 431.6037902832031}","{919.6099853515625, 338.7314453125}","{434.5514221191406, 86.97503662109375}","{543.713623046875, 109.314208984375}","{116.83917236328125, 72.761962890625}","{55.65298080444336, 141.58551025390625}","{320.8777160644531, 301.1201477050781}","{311.94940185546875, 323.4978942871094}","{642.3797607421875, 335.5448303222656}","{693.6779174804688, 437.67291259765625}","{620.8914184570312, 479.8992919921875}","{617.9436645507812, 532.6715698242188}","{516.3011474609375, 578.33837890625}","{887.7752685546875, 498.8425598144531}",Missing[]
"{466.6826477050781, 433.9607238769531}","{918.7000122070312, 339.45330810546875}","{434.2528381347656, 88.43304443359375}","{541.1990966796875, 110.65802001953125}","{116.51299285888672, 74.1353759765625}","{54.82648468017578, 141.42828369140625}","{319.88067626953125, 299.7935791015625}","{310.98577880859375, 323.6736755371094}","{643.6261596679688, 333.2755126953125}","{693.5595703125, 436.488037109375}","{621.7607421875, 478.1754150390625}","{616.2975463867188, 531.6196899414062}","{516.0027465820312, 578.1340942382812}","{887.411865234375, 499.3882141113281}",Missing[]
"{467.65478515625, 436.5907897949219}","{917.5134887695312, 341.27923583984375}","{431.86688232421875, 88.2900390625}","{539.1847534179688, 112.2047119140625}","{116.34823608398438, 75.0606689453125}","{56.59834289550781, 139.52313232421875}","{319.3260498046875, 301.49053955078125}","{312.50360107421875, 326.316162109375}","{643.6598510742188, 332.9525146484375}","{692.5599365234375, 436.5820617675781}","{621.3343505859375, 480.6276550292969}","{615.7415161132812, 535.0691528320312}","{515.0198364257812, 578.1031494140625}","{888.046630859375, 499.5666809082031}",Missing[]
