"{966.31787109375, 475.77886962890625}","{424.4750061035156, 329.5780029296875}","{565.4553833007812, 484.4653015136719}","{484.85137939453125, 109.9381103515625}","{765.8729248046875, 87.78826904296875}","{868.9279174804688, 343.53155517578125}","{807.1686401367188, 239.70562744140625}","{683.1534423828125, 323.5198669433594}","{751.0865478515625, 329.1126403808594}","{692.7061767578125, 193.2059326171875}","{596.8610229492188, 268.0863952636719}","{496.0292663574219, 678.3033447265625}","{309.315673828125, 630.6702880859375}",Missing[]
"{966.21826171875, 474.85064697265625}","{424.2928771972656, 329.9479064941406}","{566.7361450195312, 485.8309631347656}","{485.7010803222656, 109.6424560546875}","{766.5302734375, 87.132568359375}","{868.9668579101562, 345.24005126953125}","{803.6847534179688, 239.971435546875}","{682.0202026367188, 325.2124328613281}","{752.0870971679688, 327.0923767089844}","{693.2360229492188, 194.58184814453125}","{596.6898803710938, 267.6680908203125}","{497.3795471191406, 677.0307006835938}","{311.38385009765625, 630.614990234375}",Missing[]
"{966.9739990234375, 474.3319396972656}","{423.3720703125, 330.2003479003906}","{564.2332153320312, 485.3306579589844}","{484.118408203125, 108.04583740234375}","{767.959716796875, 87.484619140625}","{867.82373046875, 344.73974609375}","{803.69775390625, 240.142578125}","{684.0750122070312, 323.4874267578125}","{751.12158203125, 326.8612365722656}","{693.5703735351562, 193.55126953125}","{596.7801513671875, 267.2218322753906}","{497.7236328125, 676.9007568359375}","{311.06396484375, 629.9039306640625}",Missing[]
"{968.1889038085938, 474.3207092285156}","{423.6310119628906, 331.2080078125}","{565.5399780273438, 484.00372314453125}","{484.1860046386719, 109.5574951171875}","{770.0635986328125, 88.14532470703125}","{868.44189453125, 345.5504455566406}","{805.677490234375, 239.62750244140625}","{683.549560546875, 323.88311767578125}","{755.5925903320312, 328.1331787109375}","{694.5591430664062, 192.87689208984375}","{594.251708984375, 267.231689453125}","{495.794921875, 673.9343872070312}","{311.35394287109375, 629.4545288085938}",Missing[]
"{968.1856079101562, 475.970947265625}","{426.8513488769531, 330.123291015625}","{564.1085205078125, 483.00836181640625}","{482.8187255859375, 110.0679931640625}","{769.7188720703125, 89.4482421875}","{867.7767333984375, 348.1710510253906}","{802.9234619140625, 241.09161376953125}","{681.5958862304688, 323.6636047363281}","{756.1115112304688, 328.9583435058594}","{694.503173828125, 192.5213623046875}","{593.770751953125, 268.2103271484375}","{493.04681396484375, 675.99072265625}","{310.96783447265625, 628.5333251953125}",Missing[]
"{968.610107421875, 477.26904296875}","{428.6932067871094, 329.753173828125}","{560.3702392578125, 481.7396545410156}","{483.2933654785156, 112.2952880859375}","{768.839599609375, 88.4478759765625}","{868.345458984375, 346.0599365234375}","{802.7796630859375, 240.91717529296875}","{681.457763671875, 321.53179931640625}","{755.0608520507812, 329.98370361328125}","{695.4702758789062, 191.861572265625}","{594.4898681640625, 267.46533203125}","{493.92041015625, 674.7651977539062}","{309.90435791015625, 628.2305297851562}",Missing[]
"{970.205810546875, 476.33782958984375}","{430.4979248046875, 326.94317626953125}","{562.453369140625, 482.0233459472656}","{484.4992980957031, 111.5125732421875}","{770.5421142578125, 88.11590576171875}","{867.4230346679688, 343.72467041015625}","{801.9717407226562, 238.81597900390625}","{684.0758056640625, 320.3120422363281}","{754.0223999023438, 329.52154541015625}","{695.5856323242188, 191.64227294921875}","{594.5210571289062, 268.48321533203125}","{494.1992492675781, 671.76611328125}","{310.1240539550781, 628.4454345703125}",Missing[]
"{970.442626953125, 476.35107421875}","{428.89019775390625, 327.2509460449219}","{559.1535034179688, 480.9105529785156}","{484.0916442871094, 112.33917236328125}","{770.1668701171875, 89.706787109375}","{868.0986938476562, 345.7115478515625}","{801.3217163085938, 238.7086181640625}","{683.1417236328125, 320.27630615234375}","{752.7967529296875, 327.8839111328125}","{694.5315551757812, 191.32293701171875}","{591.5055541992188, 267.6651611328125}","{494.4322509765625, 672.5384521484375}","{310.4377746582031, 630.2819213867188}",Missing[]
"{969.873779296875, 476.1372375488281}","{428.7888488769531, 327.4700927734375}","{557.673095703125, 481.2941589355469}","{483.40087890625, 112.87506103515625}","{770.7158203125, 88.48004150390625}","{867.742919921875, 345.405517578125}","{800.2844848632812, 238.83990478515625}","{682.4736328125, 321.7710876464844}","{753.0513305664062, 327.9452819824219}","{693.80615234375, 192.530029296875}","{590.6531982421875, 267.09442138671875}","{492.63897705078125, 671.8495483398438}","{311.849853515625, 629.19580078125}",Missing[]
"{968.8424682617188, 475.6002502441406}","{426.83074951171875, 328.293212890625}","{557.7177124023438, 479.7784729003906}","{485.0201721191406, 113.8555908203125}","{770.3900146484375, 90.148681640625}","{865.2764282226562, 344.00213623046875}","{799.0220947265625, 239.09857177734375}","{680.8700561523438, 320.1624755859375}","{751.6295776367188, 326.8940734863281}","{696.1112060546875, 190.88067626953125}","{590.8991088867188, 266.2430114746094}","{491.4036560058594, 668.349365234375}","{312.85272216796875, 629.8999633789062}",Missing[]
"{971.0935668945312, 476.3814392089844}","{426.6022033691406, 329.2931823730469}","{560.2208251953125, 481.1340637207031}","{484.7772521972656, 115.36505126953125}","{771.7666015625, 89.30389404296875}","{865.5357666015625, 342.5721740722656}","{799.891357421875, 240.1236572265625}","{681.1905517578125, 319.98516845703125}","{752.3583984375, 328.71160888671875}","{698.067626953125, 190.17974853515625}","{590.5541381835938, 268.6551818847656}","{491.8534240722656, 670.1373901367188}","{312.9930114746094, 627.7457275390625}",Missing[]
"{971.3379516601562, 475.3531494140625}","{427.0020446777344, 328.2697448730469}","{559.9673461914062, 479.3911437988281}","{483.9173889160156, 117.828369140625}","{770.6826782226562, 90.12200927734375}","{864.328857421875, 340.3353576660156}","{799.541015625, 238.69744873046875}","{678.0498657226562, 320.5279541015625}","{754.0115356445312, 328.3182678222656}","{697.4100341796875, 188.7454833984375}","{590.9273071289062, 269.40673828125}","{490.96490478515625, 670.414794921875}","{312.854248046875, 626.6066284179688}",Missing[]
"{972.1054077148438, 477.2430419921875}","{425.287841796875, 329.8811950683594}","{558.7379150390625, 477.6307678222656}","{484.8887023925781, 117.59442138671875}","{769.9886474609375, 90.10284423828125}","{866.0645141601562, 340.4638671875}","{799.294921875, 239.229248046875}","{678.6682739257812, 320.5271911621094}","{755.604736328125, 327.04730224609375}","{698.0054931640625, 189.22015380859375}","{589.4735717773438, 270.0350646972656}","{491.2051086425781, 669.1325073242188}","{310.4530944824219, 626.4964599609375}",Missing[]
"{972.0492553710938, 475.7185363769531}","{424.72967529296875, 329.8522033691406}","{557.6243896484375, 477.0647277832031}","{487.4604187011719, 116.15802001953125}","{769.7626953125, 92.395263671875}","{865.3013305664062, 342.4994812011719}","{798.959228515625, 240.170166015625}","{677.0393676757812, 320.9339294433594}","{755.6363525390625, 330.5461120605469}","{698.3721313476562, 188.44354248046875}","{589.3145141601562, 269.4117736816406}","{491.432861328125, 669.2549438476562}","{308.62371826171875, 627.2752685546875}",Missing[]
"{972.0350952148438, 476.5769348144531}","{426.6258850097656, 331.16827392578125}","{556.4881591796875, 475.95269775390625}","{487.07855224609375, 117.16253662109375}","{769.0428466796875, 92.4200439453125}","{864.9676513671875, 340.2092590332031}","{798.4326782226562, 239.3424072265625}","{677.5678100585938, 320.95245361328125}","{755.1307983398438, 330.9349365234375}","{699.99853515625, 188.84600830078125}","{588.2442016601562, 269.47686767578125}","{490.074951171875, 669.7487182617188}","{309.8789978027344, 632.3062744140625}",Missing[]
"{971.2255249023438, 476.9972839355469}","{427.8721923828125, 333.675048828125}","{557.5069580078125, 475.6393127441406}","{488.75341796875, 117.74859619140625}","{769.2242431640625, 92.72479248046875}","{862.2033081054688, 338.3737487792969}","{799.9136352539062, 239.9779052734375}","{679.259765625, 322.3199157714844}","{754.7468872070312, 332.5362243652344}","{699.728759765625, 187.8583984375}","{585.8580932617188, 269.2096862792969}","{492.49078369140625, 672.3463745117188}","{312.12451171875, 632.34375}",Missing[]
"{973.5792846679688, 478.4212646484375}","{430.522705078125, 336.064697265625}","{557.7921752929688, 476.8454284667969}","{490.20770263671875, 115.685791015625}","{769.4339599609375, 93.4149169921875}","{861.3728637695312, 338.1148986816406}","{800.3018798828125, 238.49566650390625}","{679.3914794921875, 321.37139892578125}","{753.35205078125, 332.3395080566406}","{700.29296875, 187.811279296875}","{586.2428588867188, 267.16058349609375}","{493.9578552246094, 672.2457275390625}","{310.6161193847656, 633.999755859375}",Missing[]
"{972.9730834960938, 476.8150939941406}","{429.65570068359375, 337.8242492675781}","{560.00341796875, 479.574462890625}","{488.245849609375, 115.72259521484375}","{771.0968017578125, 93.59521484375}","{860.5444946289062, 336.62432861328125}","{799.81689453125, 238.3809814453125}","{678.7554931640625, 319.4605407714844}","{753.1675415039062, 333.5828857421875}","{700.948486328125, 188.57342529296875}","{587.0996704101562, 266.9405517578125}","{494.10662841796875, 670.85986328125}","{313.4205017089844, 632.5382080078125}",Missing[]
"{972.6119995117188, 477.1957702636719}","{429.9001770019531, 338.45965576171875}","{556.8787231445312, 478.4636535644531}","{489.1774597167969, 116.82025146484375}","{770.1478881835938, 93.51800537109375}","{861.36865234375, 335.7040100097656}","{796.3450927734375, 240.531982421875}","{676.623046875, 317.0379943847656}","{752.1597290039062, 333.98736572265625}","{703.5953979492188, 188.76556396484375}","{587.2384643554688, 267.3841552734375}","{491.7220458984375, 672.8104858398438}","{314.8111572265625, 633.3738403320312}",Missing[]
"{970.9097290039062, 475.5525817871094}","{431.1186218261719, 337.0682067871094}","{559.7311401367188, 475.95220947265625}","{490.1273498535156, 117.0596923828125}","{770.8999633789062, 92.7513427734375}","{859.395263671875, 335.3438720703125}","{794.0597534179688, 240.6729736328125}","{675.1878051757812, 317.08349609375}","{749.7542724609375, 330.5163269042969}","{704.1038818359375, 188.93511962890625}","{587.5328369140625, 268.9456787109375}","{490.7721862792969, 670.3018798828125}","{315.4329528808594, 632.1473388671875}",Missing[]
"{972.2412109375, 475.23333740234375}","{429.2232360839844, 336.94891357421875}","{558.428466796875, 475.22369384765625}","{491.8819580078125, 116.4188232421875}","{770.842529296875, 94.61248779296875}","{860.1722412109375, 334.7666320800781}","{793.3079223632812, 239.858154296875}","{677.0712280273438, 317.3341064453125}","{747.63818359375, 331.65069580078125}","{705.1588134765625, 190.86962890625}","{589.3259887695312, 269.32879638671875}","{489.66552734375, 672.6224975585938}","{317.62939453125, 630.1865234375}",Missing[]
"{972.966796875, 476.9772644042969}","{428.7640075683594, 338.1387939453125}","{559.04345703125, 475.1539611816406}","{491.6250915527344, 116.29681396484375}","{770.4782104492188, 95.07684326171875}","{858.3095703125, 333.59783935546875}","{794.4043579101562, 239.90521240234375}","{676.7064208984375, 318.63629150390625}","{745.7845458984375, 330.8785705566406}","{706.9426879882812, 192.0242919921875}","{590.1552734375, 269.58978271484375}","{489.60809326171875, 672.7861938476562}","{317.853759765625, 628.57568359375}",Missing[]
"{971.7991333007812, 476.33746337890625}","{427.3489685058594, 336.9798889160156}","{558.1773681640625, 473.4344177246094}","{490.79583740234375, 119.35491943359375}","{770.9069213867188, 96.35614013671875}","{859.2998657226562, 331.5904846191406}","{793.8233032226562, 239.33709716796875}","{676.7279052734375, 318.79302978515625}","{747.4102783203125, 330.61083984375}","{705.4193725585938, 192.93756103515625}","{590.8936157226562, 269.289794921875}","{488.9617919921875, 670.2702026367188}","{315.24847412109375, 630.1431884765625}",Missing[]
"{973.4052124023438, 477.12860107421875}","{427.29119873046875, 335.0733947753906}","{557.6029052734375, 473.7081298828125}","{492.51934814453125, 116.53997802734375}","{770.5093383789062, 94.78753662109375}","{859.1043090820312, 333.28961181640625}","{796.095458984375, 239.69683837890625}","{675.8713989257812, 319.065673828125}","{749.4398803710938, 329.949462890625}","{704.8877563476562, 192.090087890625}","{590.0843505859375, 269.5274658203125}","{487.48822021484375, 668.1876831054688}","{314.3070068359375, 627.62890625}",Missing[]
"{973.3807983398438, 478.9922790527344}","{427.6736755371094, 334.80963134765625}","{558.72802734375, 472.15594482421875}","{493.7251892089844, 113.22119140625}","{773.1832275390625, 94.45819091796875}","{859.8798217773438, 334.48272705078125}","{798.2236328125, 240.74053955078125}","{673.6078491210938, 317.0190124511719}","{747.7930297851562, 329.6094970703125}","{704.4730224609375, 189.50006103515625}","{588.68017578125, 268.5480041503906}","{489.32373046875, 667.1112670898438}","{315.5839538574219, 627.4166259765625}",Missing[]
"{974.0501708984375, 478.4897155761719}","{429.3240051269531, 336.379150390625}","{559.1513061523438, 471.8055725097656}","{492.8766784667969, 113.3131103515625}","{774.4579467773438, 93.728515625}","{858.084228515625, 333.6172790527344}","{799.0028076171875, 241.9600830078125}","{675.10302734375, 316.7844543457031}","{746.69482421875, 331.7430725097656}","{704.51416015625, 191.239013671875}","{589.9852905273438, 268.89251708984375}","{489.966796875, 667.4495849609375}","{315.2088623046875, 626.9219970703125}",Missing[]
"{972.991455078125, 478.3280334472656}","{429.1483154296875, 334.9515686035156}","{558.4375, 473.0594787597656}","{491.4685974121094, 114.9439697265625}","{774.4276733398438, 96.13873291015625}","{856.3261108398438, 333.3003234863281}","{802.3020629882812, 241.71270751953125}","{674.4608154296875, 316.13262939453125}","{746.0169067382812, 331.3739318847656}","{705.233154296875, 189.8604736328125}","{590.3966064453125, 269.8350524902344}","{489.3064880371094, 667.3414306640625}","{316.61431884765625, 624.5023193359375}",Missing[]
"{974.50537109375, 477.4322814941406}","{428.37469482421875, 334.0532531738281}","{558.70556640625, 470.9148254394531}","{489.758544921875, 113.60809326171875}","{775.4741821289062, 98.91253662109375}","{857.6196899414062, 334.3448181152344}","{800.9044799804688, 241.81475830078125}","{674.7316284179688, 314.5957946777344}","{747.5806884765625, 330.6300354003906}","{704.7108764648438, 189.1707763671875}","{589.0340576171875, 270.8869934082031}","{488.3162841796875, 667.7833862304688}","{319.00408935546875, 626.3560180664062}",Missing[]
"{972.7706909179688, 476.482666015625}","{428.48748779296875, 337.996826171875}","{560.662841796875, 470.3756103515625}","{488.3479919433594, 114.79388427734375}","{773.788818359375, 101.1136474609375}","{857.2996215820312, 336.5204162597656}","{803.4088134765625, 239.35821533203125}","{676.66845703125, 311.0633544921875}","{745.8681640625, 330.9068908691406}","{706.5677490234375, 190.18951416015625}","{589.2927856445312, 271.820068359375}","{486.9828796386719, 669.0305786132812}","{318.74560546875, 627.4634399414062}",Missing[]
"{972.7706909179688, 476.482666015625}","{428.48748779296875, 337.996826171875}","{560.662841796875, 470.3756103515625}","{488.3479919433594, 114.79388427734375}","{773.788818359375, 101.1136474609375}","{857.2996215820312, 336.5204162597656}","{803.4088134765625, 239.35821533203125}","{676.66845703125, 311.0633544921875}","{745.8681640625, 330.9068908691406}","{706.5677490234375, 190.18951416015625}","{589.2927856445312, 271.820068359375}","{486.9828796386719, 669.0305786132812}","{318.74560546875, 627.4634399414062}",Missing[]
"{971.9163208007812, 474.3581237792969}","{425.83489990234375, 337.87750244140625}","{559.4912719726562, 466.7989807128906}","{488.31805419921875, 113.35821533203125}","{770.2933349609375, 102.63739013671875}","{858.0726928710938, 337.5968933105469}","{804.9346923828125, 236.1510009765625}","{674.2647094726562, 308.4579162597656}","{743.9620971679688, 330.07147216796875}","{707.7098999023438, 191.39385986328125}","{590.2763671875, 271.6861572265625}","{483.3809814453125, 668.560302734375}","{316.94976806640625, 625.8300170898438}",Missing[]
"{970.6362915039062, 472.848388671875}","{428.1417236328125, 339.21630859375}","{559.42041015625, 465.4388122558594}","{491.83380126953125, 116.09918212890625}","{769.7417602539062, 103.67529296875}","{860.6405029296875, 337.0992736816406}","{805.2395629882812, 239.419189453125}","{672.1000366210938, 307.1355285644531}","{744.0275268554688, 327.91571044921875}","{707.940673828125, 189.9801025390625}","{590.0855712890625, 274.4872741699219}","{484.96923828125, 669.0133056640625}","{315.51513671875, 625.2425537109375}",Missing[]
"{970.35107421875, 474.43609619140625}","{428.009033203125, 337.93206787109375}","{559.03125, 464.8660583496094}","{493.162353515625, 116.802490234375}","{769.2168579101562, 102.27679443359375}","{860.159912109375, 336.9405212402344}","{803.8632202148438, 240.0775146484375}","{670.9998779296875, 306.33740234375}","{742.3228149414062, 328.644287109375}","{707.9288330078125, 190.915771484375}","{589.9083251953125, 272.9039001464844}","{483.44195556640625, 668.6651611328125}","{315.6005859375, 625.1553955078125}",Missing[]
"{968.2587890625, 474.2774353027344}","{428.47259521484375, 337.29534912109375}","{559.5640869140625, 464.6148376464844}","{492.9974365234375, 117.8505859375}","{769.3823852539062, 101.12628173828125}","{861.2374267578125, 337.5917053222656}","{804.9686889648438, 239.8350830078125}","{672.7392578125, 306.2832336425781}","{740.6199951171875, 327.0766906738281}","{707.9152221679688, 189.5260009765625}","{592.6240844726562, 273.61126708984375}","{484.8455505371094, 667.8505249023438}","{314.3120422363281, 624.9678955078125}",Missing[]
"{970.6242065429688, 472.763671875}","{426.1142272949219, 337.1271057128906}","{556.5167236328125, 464.16888427734375}","{493.8516540527344, 118.93548583984375}","{771.0423583984375, 100.7205810546875}","{864.089599609375, 339.13623046875}","{802.5969848632812, 236.5379638671875}","{672.8870849609375, 306.97564697265625}","{740.7879638671875, 328.9378967285156}","{707.3854370117188, 191.38885498046875}","{590.8361206054688, 274.6622314453125}","{486.2607727050781, 667.3154907226562}","{314.1344299316406, 625.5775756835938}",Missing[]
"{970.139892578125, 473.8529052734375}","{425.7427978515625, 337.7394714355469}","{558.2988891601562, 464.1947937011719}","{496.1063232421875, 119.164306640625}","{770.7381591796875, 100.5108642578125}","{864.5654296875, 336.5343017578125}","{802.629638671875, 233.71868896484375}","{672.4215087890625, 306.9420166015625}","{739.944091796875, 329.9000244140625}","{708.3031005859375, 189.55853271484375}","{588.5857543945312, 274.4077453613281}","{488.8880615234375, 666.40185546875}","{312.46417236328125, 626.5477294921875}",Missing[]
"{970.4710693359375, 475.7736511230469}","{426.8018798828125, 339.6794738769531}","{558.9365844726562, 464.635009765625}","{496.46148681640625, 119.18206787109375}","{773.0517578125, 101.302001953125}","{866.0051879882812, 335.5050354003906}","{802.5866088867188, 233.2703857421875}","{674.1773071289062, 308.7110900878906}","{740.2625732421875, 329.9176330566406}","{708.2681884765625, 191.08587646484375}","{587.5595092773438, 275.83538818359375}","{488.3470153808594, 667.83251953125}","{313.02520751953125, 625.9623413085938}",Missing[]
"{969.6386108398438, 472.57763671875}","{426.6316223144531, 339.4613037109375}","{559.8855590820312, 463.30078125}","{498.56719970703125, 118.7357177734375}","{773.0410766601562, 99.88543701171875}","{867.1743774414062, 336.4483642578125}","{804.4434814453125, 232.2537841796875}","{675.58056640625, 309.4073181152344}","{742.350830078125, 327.9618835449219}","{709.0726928710938, 189.65362548828125}","{585.7313842773438, 276.45404052734375}","{487.54608154296875, 668.615234375}","{314.08038330078125, 625.2448120117188}",Missing[]
"{971.4710693359375, 474.78387451171875}","{426.18310546875, 340.4173583984375}","{559.7228393554688, 463.1217956542969}","{497.7276306152344, 115.7431640625}","{772.4899291992188, 98.82562255859375}","{864.4116821289062, 335.7337341308594}","{804.7144775390625, 233.02044677734375}","{676.2567749023438, 309.91278076171875}","{738.4246826171875, 328.9555358886719}","{707.6885375976562, 187.0010986328125}","{586.563232421875, 274.9705505371094}","{486.4800109863281, 669.9080200195312}","{315.46295166015625, 625.65625}",Missing[]
"{972.3673706054688, 472.9990234375}","{427.62847900390625, 338.8110656738281}","{559.0537719726562, 462.8656921386719}","{497.31427001953125, 115.69451904296875}","{771.5147705078125, 99.08953857421875}","{864.1389770507812, 334.4928894042969}","{803.0415649414062, 232.12567138671875}","{676.1697387695312, 309.78680419921875}","{738.3370971679688, 328.77996826171875}","{709.1361694335938, 185.208740234375}","{585.0382080078125, 275.40972900390625}","{488.1598815917969, 672.4013671875}","{317.0332336425781, 627.1087036132812}",Missing[]
"{974.02099609375, 473.9747314453125}","{429.25067138671875, 338.4972229003906}","{560.9066162109375, 464.2794494628906}","{497.9271545410156, 114.057861328125}","{769.85791015625, 99.56817626953125}","{863.7860107421875, 336.3211975097656}","{802.2111206054688, 233.07110595703125}","{679.0023803710938, 309.6158752441406}","{736.8221435546875, 331.03594970703125}","{710.4086303710938, 185.38128662109375}","{584.7697143554688, 274.549072265625}","{488.52679443359375, 671.5698852539062}","{315.6971130371094, 628.3511962890625}",Missing[]
"{975.5450439453125, 473.208740234375}","{428.9746398925781, 336.0103454589844}","{561.5895385742188, 465.3394470214844}","{497.21038818359375, 113.51300048828125}","{771.2681884765625, 97.40704345703125}","{862.6686401367188, 337.2282409667969}","{803.0188598632812, 231.4464111328125}","{676.8214111328125, 310.4340515136719}","{737.06591796875, 331.31170654296875}","{711.3612670898438, 182.44293212890625}","{584.5624389648438, 274.51641845703125}","{488.85498046875, 671.378173828125}","{314.8522644042969, 630.2543334960938}",Missing[]
"{975.9251098632812, 472.418212890625}","{428.1024169921875, 332.5906066894531}","{564.45703125, 466.08721923828125}","{498.93115234375, 112.90570068359375}","{769.9807739257812, 98.10089111328125}","{860.5226440429688, 337.3809814453125}","{804.15234375, 232.9554443359375}","{678.0634155273438, 310.1046447753906}","{736.6310424804688, 329.0784606933594}","{711.2023315429688, 180.3128662109375}","{584.3642578125, 272.53656005859375}","{488.5831604003906, 669.2758178710938}","{315.85577392578125, 628.9183349609375}",Missing[]
"{975.2260131835938, 470.935302734375}","{428.35162353515625, 334.7895812988281}","{562.4857177734375, 464.7618408203125}","{497.5688781738281, 112.93304443359375}","{772.8802490234375, 98.474853515625}","{859.8870239257812, 336.82696533203125}","{802.7509155273438, 234.1839599609375}","{676.3416748046875, 309.0780944824219}","{736.2144775390625, 328.7444763183594}","{708.3892211914062, 179.03271484375}","{583.3800659179688, 272.61077880859375}","{487.3053894042969, 668.38818359375}","{312.57208251953125, 628.337158203125}",Missing[]
"{975.2260131835938, 470.935302734375}","{428.35162353515625, 334.7895812988281}","{562.4857177734375, 464.7618408203125}","{497.5688781738281, 112.93304443359375}","{772.8802490234375, 98.474853515625}","{859.8870239257812, 336.82696533203125}","{802.7509155273438, 234.1839599609375}","{676.3416748046875, 309.0780944824219}","{736.2144775390625, 328.7444763183594}","{708.3892211914062, 179.03271484375}","{583.3800659179688, 272.61077880859375}","{487.3053894042969, 668.38818359375}","{312.57208251953125, 628.337158203125}",Missing[]
"{974.9638061523438, 471.47735595703125}","{427.01043701171875, 330.57781982421875}","{561.3863525390625, 461.72125244140625}","{495.93646240234375, 112.7667236328125}","{774.5757446289062, 97.81640625}","{858.5257568359375, 335.50445556640625}","{803.87109375, 231.416259765625}","{673.1375732421875, 310.703369140625}","{738.0399780273438, 329.3524475097656}","{705.1116943359375, 177.5989990234375}","{582.7576293945312, 270.7752685546875}","{487.2764587402344, 666.7252807617188}","{312.8482666015625, 628.9152221679688}",Missing[]
"{974.4677734375, 470.21429443359375}","{427.3672180175781, 330.0257263183594}","{561.5230102539062, 465.3528137207031}","{496.1616516113281, 113.60052490234375}","{774.0451049804688, 94.0048828125}","{855.8350830078125, 334.5833740234375}","{803.147216796875, 231.835205078125}","{671.9800415039062, 310.3087158203125}","{737.092041015625, 330.4052429199219}","{707.6159057617188, 178.94696044921875}","{587.9354248046875, 272.24896240234375}","{487.3462219238281, 667.1937255859375}","{310.679931640625, 624.8881225585938}",Missing[]
"{976.0531005859375, 471.0878601074219}","{428.9533996582031, 329.8779296875}","{561.7835083007812, 465.1717529296875}","{495.99737548828125, 112.56195068359375}","{771.7578735351562, 92.96044921875}","{856.879638671875, 335.1805725097656}","{804.208740234375, 234.5472412109375}","{673.4318237304688, 310.81524658203125}","{735.8261108398438, 331.81109619140625}","{704.720703125, 180.85546875}","{588.173828125, 272.6866149902344}","{484.6478576660156, 668.8049926757812}","{312.44134521484375, 621.5619506835938}",Missing[]
"{975.9452514648438, 473.8255920410156}","{427.65814208984375, 329.3344421386719}","{561.348876953125, 463.1303405761719}","{496.8703308105469, 110.92620849609375}","{773.93310546875, 92.218994140625}","{855.73583984375, 333.84637451171875}","{805.271240234375, 235.96844482421875}","{673.7734985351562, 309.05322265625}","{737.0505981445312, 333.6569519042969}","{707.679931640625, 179.886474609375}","{588.8577880859375, 269.2099609375}","{484.4630126953125, 669.547119140625}","{313.35089111328125, 620.4100341796875}",Missing[]
"{978.2546997070312, 473.5489807128906}","{427.1857604980469, 331.7624206542969}","{560.1218872070312, 460.8877868652344}","{496.1261291503906, 112.1876220703125}","{774.8602905273438, 93.3636474609375}","{857.430419921875, 336.8821105957031}","{804.02490234375, 234.64678955078125}","{675.5742797851562, 309.9305725097656}","{739.4924926757812, 334.1217956542969}","{709.56982421875, 180.56329345703125}","{590.9249877929688, 268.3265075683594}","{484.7446594238281, 670.212646484375}","{312.0473327636719, 619.6383056640625}",Missing[]
"{977.5994873046875, 472.58251953125}","{427.9628601074219, 331.77728271484375}","{562.6348876953125, 459.28338623046875}","{496.4086608886719, 112.3060302734375}","{775.6321411132812, 92.60198974609375}","{856.0523071289062, 337.0946350097656}","{804.6746826171875, 234.4503173828125}","{674.1770629882812, 308.610595703125}","{736.7318115234375, 333.9557189941406}","{712.3182983398438, 179.77337646484375}","{591.8126831054688, 265.4888000488281}","{483.6590576171875, 669.4462280273438}","{312.6753845214844, 618.2842407226562}",Missing[]
"{977.509765625, 474.38568115234375}","{428.0862121582031, 330.6390686035156}","{562.8516845703125, 459.1819152832031}","{496.6929626464844, 112.07830810546875}","{773.0436401367188, 93.23260498046875}","{855.5872802734375, 337.0674133300781}","{805.7402954101562, 233.31842041015625}","{673.133056640625, 309.9268493652344}","{734.2388305664062, 333.48931884765625}","{710.1642456054688, 179.20147705078125}","{591.5635986328125, 265.853271484375}","{482.2945556640625, 668.7679443359375}","{312.1346130371094, 619.23828125}",Missing[]
"{978.8490600585938, 476.183837890625}","{428.21685791015625, 329.89404296875}","{560.89501953125, 458.56488037109375}","{497.4755554199219, 111.9921875}","{771.6829833984375, 92.84674072265625}","{854.640380859375, 334.5121765136719}","{808.204833984375, 233.7322998046875}","{673.4763793945312, 308.31109619140625}","{733.9005737304688, 332.3324890136719}","{708.3995361328125, 177.39044189453125}","{591.6351318359375, 265.26275634765625}","{484.6052551269531, 667.438232421875}","{311.3780822753906, 618.4910888671875}",Missing[]
"{979.4195556640625, 475.12469482421875}","{427.49658203125, 332.2266540527344}","{559.9223022460938, 459.35308837890625}","{497.2767639160156, 111.40234375}","{772.647216796875, 92.00299072265625}","{856.4696655273438, 338.46099853515625}","{806.2021484375, 234.93792724609375}","{675.8566284179688, 306.0707092285156}","{732.7297973632812, 334.8396911621094}","{709.2581787109375, 175.35430908203125}","{589.7382202148438, 264.44293212890625}","{485.87481689453125, 666.0208129882812}","{311.6235656738281, 617.4801635742188}",Missing[]
"{980.3732299804688, 475.21710205078125}","{426.26885986328125, 334.0362854003906}","{559.4354248046875, 457.51507568359375}","{496.700927734375, 113.1063232421875}","{774.8253173828125, 92.67291259765625}","{855.9910278320312, 338.9338073730469}","{803.6439819335938, 234.59356689453125}","{674.1657104492188, 306.3092041015625}","{730.9427490234375, 335.7990417480469}","{710.6519165039062, 175.2928466796875}","{589.1954956054688, 265.4828186035156}","{482.48077392578125, 664.0989379882812}","{310.9160461425781, 617.1839599609375}",Missing[]
"{981.1405029296875, 476.28912353515625}","{425.33984375, 332.3828430175781}","{557.322021484375, 457.10504150390625}","{496.0433349609375, 110.93927001953125}","{774.3035888671875, 89.5633544921875}","{855.7520751953125, 336.7389831542969}","{804.81103515625, 233.268310546875}","{673.3937377929688, 306.8050231933594}","{731.15771484375, 336.4835205078125}","{710.6592407226562, 176.29412841796875}","{588.0148315429688, 265.31524658203125}","{482.9578552246094, 663.1210327148438}","{310.031005859375, 616.958251953125}",Missing[]
